"","name","value","time"
"1","guardian","On the Ukraine frontline as tensions rise",2021-12-10 16:02:11
"2","times","Bricks & Mortar",2021-12-10 16:02:11
"3","dailymail","Friday, Dec 10th 2021",2021-12-10 16:02:11
"4","independent","Westminster whispers suggest the PM is on probation",2021-12-10 16:02:11
"5","mirror","Nicola Sturgeon warns of TSUNAMI of Omicron cases as she urges people to axe Christmas parties while Number 10 calls emergency Cobra meeting",2021-12-10 16:02:11
"6","telegraph","
CHRISTMAS CHARITY APPEAL
",2021-12-10 16:02:11
"7","nytimes","Inflation Rising at Fastest Pace in Nearly 40 Years, New Data Shows",2021-12-10 16:02:11
"8","wsj","U.S. Inflation Hit a 39-Year High in November",2021-12-10 16:02:11
"9","usatoday","Surfside rescuers heard her but couldn't save her. Officials buried her story",2021-12-10 16:02:11
"10","washingtonpost","7 things to know today: Long covid; Trump records; Jussie Smollett verdict; Western storms; forest resiliency; and more",2021-12-10 16:02:11
"11","latimes","He wants to replace the Golden Globes, but critics group leader faces scrutiny",2021-12-10 16:02:11
"12","tampabay","These companies pledged to fill 1,350 Tampa Bay jobs. Here<U+2019>s how it<U+2019>s going.",2021-12-10 16:02:11
"13","heraldsun","2022 AFL fixture poster",2021-12-10 16:02:11
"14","dailytelegraph","Podcast: Today<U+2019>s Tele headlines",2021-12-10 16:02:11
"15","financialreview","Business investment surge will drive economy: Frydenberg",2021-12-10 16:02:11
"16","couriermail","Australia<U+2019>s vaccination progress",2021-12-10 16:02:11
"17","westaustralian","How bloody end to Martin<U+2019>s reign put police on front foot",2021-12-10 16:02:11
"18","advertiser","No more coal power by 2043",2021-12-10 16:02:11
"19","globeandmail"," Doctors issue call for prompt COVID-19 measures as cases surge ",2021-12-10 16:02:11
"20","thestar","Everything she does she does alone. Marineland<U+2019>s Kiska has been called the <U+2018>world's loneliest orca<U+2019> <U+2014> and she<U+2019>s showing signs of distress",2021-12-10 16:02:11
"21","nationalpost","FIRST READING: You thought regular inflation was bad? Try grocery inflation.",2021-12-10 16:02:11
"22","torontosun","Can Libs pass 2 remaining priority bills before Christmas break?",2021-12-10 16:02:11
"23","vancouversun","Daphne Bramham: The absurd and disturbing tragedy of Romana Didulo",2021-12-10 16:02:11
"24","montrealgazette","Brownstein: Montreal Children's ER tries to give comfort on Christmas",2021-12-10 16:02:11
"25","nzherald","Man accused of murdering Connor Whitehead can now be named",2021-12-10 16:02:11
"26","waikato","
    
        Police confirm fatality after car, tanker collide
    
",2021-12-10 16:02:11
"27","businessreview","
    
      Merger nice to have, not necessary: Tourism Holdings head
    
  ",2021-12-10 16:02:11
"28","gisborneherald"," Beach debris <U+2018>shocking<U+2019>",2021-12-10 16:02:11
"29","dominionpost","
    
        Wellington Phoenix women brought back down to Earth by ruthless Newcastle Jets
    
",2021-12-10 16:02:11
"30","thepress","
    
        Name suppression lapses for man charged with murder of Connor Whitehead
    
",2021-12-10 16:02:11
"31","guardian","Julian Assange can be extradited to US to face espionage charges, court rules",2021-12-10 16:02:11
"32","times","I<U+2019>m Frida, buy me!",2021-12-10 16:02:11
"33","dailymail","1<U+00B0>C",2021-12-10 16:02:11
"34","independent","Hate crime laws won<U+2019>t solve violence against women",2021-12-10 16:02:11
"35","mirror","Prince William and Kate Middleton share new family photo on their Christmas card",2021-12-10 16:02:11
"36","telegraph","
SIGN UP: TECHNOLOGY INTELLIGENCE
",2021-12-10 16:02:11
"37","nytimes","Rising Prices Continue to Complicate Biden<U+2019>s Agenda",2021-12-10 16:02:11
"38","wsj","Oil Price Swings Scramble Inflation Outlook",2021-12-10 16:02:11
"39","usatoday","What is inflation? Here's how it works and how it affects you",2021-12-10 16:02:11
"40","washingtonpost","Prices climb 6.8 percent, marking nearly 40-year high for inflation",2021-12-10 16:02:11
"41","latimes","Column One: One woman helped move the needle on Black vaccination in South L.A. She<U+2019>s <U+2018>Mama Tsega<U+2019>",2021-12-10 16:02:11
"42","tampabay","U.S. surgeon general declares <U+2018>youth mental health crisis<U+2019> amid COVID",2021-12-10 16:02:11
"43","heraldsun","Take The Shark<U+2019>s quiz",2021-12-10 16:02:11
"44","dailytelegraph","Do you have NSW<U+2019>s mightiest mullet?",2021-12-10 16:02:11
"45","financialreview","Why Australia<U+2019>s business leaders are bullish on 2022",2021-12-10 16:02:11
"46","couriermail","Horror moment car swept away",2021-12-10 16:02:11
"47","westaustralian","The West AustralianexclusiveDid big miners pay off FIFO sex attack victims? ",2021-12-10 16:02:11
"48","advertiser","Can we just trick the corellas?",2021-12-10 16:02:11
"49","globeandmail"," Ontario to extend COVID-19 vaccine passport system; no plans to close schools, sources say ",2021-12-10 16:02:11
"50","thestar","Millions of Ontarians will need a third COVID vaccine this month. Can we ramp up capacity like in the summer?",2021-12-10 16:02:11
"51","nationalpost","Woman, 48, lives <U+2014> and dates <U+2014> as her 22-year-old daughter at university",2021-12-10 16:02:11
"52","torontosun","Mandatory EV sales quotas needed by end of next year: Guilbeault",2021-12-10 16:02:11
"53","vancouversun","Vaughn Palmer: Agriculture minister teaches master class in communication",2021-12-10 16:02:11
"54","montrealgazette","Montreal public transit recovery slow-going, experts say",2021-12-10 16:02:11
"55","nzherald","All 87 ice blocks in New Zealand ranked from worst to best",2021-12-10 16:02:11
"56","waikato","
    
        Waikato cafe and restaurant and Far North supermarket latest locations of interest
    
",2021-12-10 16:02:11
"57","businessreview","
          
Merger helps elevate Covid-wracked prospects at THL
        ",2021-12-10 16:02:11
"58","gisborneherald","OBR and Ngatapa level top",2021-12-10 16:02:11
"59","dominionpost","
    
    
        
",2021-12-10 16:02:11
"60","thepress","
    
        How much water does your Chch home use? New online tool will tell you
    
",2021-12-10 16:02:11
"61","guardian","Covid: Scotland faces <U+2018>potential tsunami<U+2019> of cases; Germany mandates jabs for healthcare staff",2021-12-10 16:02:11
"62","times","Celebrity Watch",2021-12-10 16:02:11
"63","dailymail","-1<U+00B0>C",2021-12-10 16:02:11
"64","independent","Want city status for your town? Treat disabled people properly",2021-12-10 16:02:11
"65","mirror","Mum accused of 'lying' about pregnancy for attention because of her tiny baby bump",2021-12-10 16:02:11
"66","telegraph","
SIGN UP: COOKBOOK NEWSLETTER
",2021-12-10 16:02:11
"67","nytimes","The Morning: Here<U+2019>s Why Americans Feel Grouchy About the Economy",2021-12-10 16:02:11
"68","wsj","Musk, Other Insiders Are Selling Stock at Historic Levels",2021-12-10 16:02:11
"69","usatoday","Big winners in the Boy Scouts bankruptcy? Attorneys, who could walk away with $1 billion.",2021-12-10 16:02:11
"70","washingtonpost","White House officials grow exasperated by media coverage as public sours on economy, rising prices",2021-12-10 16:02:11
"71","latimes","Young Latinos are dying of COVID at an alarming rate <U+2014> the effects could be felt for generations",2021-12-10 16:02:11
"72","tampabay","Amid Florida<U+2019>s affordable housing crisis, DeSantis proposes highest spending in a decade",2021-12-10 16:02:11
"73","heraldsun","Get our free Ashes newsletter",2021-12-10 16:02:11
"74","dailytelegraph","Submit your Xmas lights for our map",2021-12-10 16:02:11
"75","financialreview","Why low interest rates are not sparking investment",2021-12-10 16:02:11
"76","couriermail","Read today<U+2019>s digital print edition",2021-12-10 16:02:11
"77","westaustralian","US wins appeal in bid to extradite Assange",2021-12-10 16:02:11
"78","advertiser","Download the 2022 AFL fixture",2021-12-10 16:02:11
"79","globeandmail"," Welcome to the space jam: Canadian startup Kepler stirs debate with huge planned fleet of internet satellites  Subscriber content  ",2021-12-10 16:02:11
"80","thestar","Suicide risk is higher not only for military, but also their families, new research shows",2021-12-10 16:02:11
"81","nationalpost","A life uninterrupted: CEO of iconic Canadian retail chain opens up about being bipolar",2021-12-10 16:02:11
"82","torontosun","LILLEY: Province braces for what new measures may come for Christmas",2021-12-10 16:02:11
"83","vancouversun","Mother of child of slain millionaire loses appeal over claim to his estate",2021-12-10 16:02:11
"84","montrealgazette","In the Habs' Room: Marc-Andr<U+00E9> Fleury makes history at the Bell Centre",2021-12-10 16:02:11
"85","nzherald","Steve Braunias: Eli Epiha trial brought to an end on a perfect note of contempt",2021-12-10 16:02:11
"86","waikato","
    
        New hospo offerings just the tonic
    
",2021-12-10 16:02:11
"87","businessreview","
          
$14.5m loss prompts existential crisis at Tourism Holdings
        ",2021-12-10 16:02:11
"88","gisborneherald","Different priorities for Senior B teams",2021-12-10 16:02:11
"89","dominionpost","
    
        As taxes climb, cigarette smugglers get inventive
    
",2021-12-10 16:02:11
"90","thepress","
    
        Kiwis donate $100,000 in a single day for cancer survivor's life-changing facial surgery
    
",2021-12-10 16:02:11
"91","guardian","Missing Rio boys tortured and killed for stealing bird, say police",2021-12-10 16:02:11
"92","times","Racing bully case",2021-12-10 16:02:11
"93","dailymail","'Britain faces Omicron tsunami': Sturgeon launches new Covid crackdown by forcing everyone who lives with infected person to isolate even if they test NEGATIVE - as No10 draws up 'PLAN C' that could limit care home visits",2021-12-10 16:02:11
"94","independent","Tories plotting to oust Boris Johnson amid Christmas party backlash, claims peer",2021-12-10 16:02:11
"95","mirror","Steven Gerrard and Liverpool take difficult but correct steps ahead of Anfield returnVIDEO",2021-12-10 16:02:11
"96","telegraph","






Live


Scotland facing 'tsunami of infections' from omicron variant, warns Nicola Sturgeon

",2021-12-10 16:02:11
"97","nytimes","Coronavirus Updates: Germany Plans Vaccine Mandate for All Medical Staff",2021-12-10 16:02:11
"98","wsj","U.S. Wins Appeal in Assange Case, Bringing His Extradition Closer",2021-12-10 16:02:11
"99","usatoday","'Worst nightmare': 70-year-old woman puts raccoon in headlock",2021-12-10 16:02:11
"100","washingtonpost","Judge calls Texas abortion law<U+2019>s enforcement tactic unconstitutional, but stops short of an injunction",2021-12-10 16:02:11
"101","latimes","Shyong: Are diversifying suburbs like Irvine ready for a conversation about race?",2021-12-10 16:02:11
"102","tampabay","St. Petersburg City Council accepts structural racism study to right wrongs",2021-12-10 16:02:11
"103","heraldsun","Shark attack survivor<U+2019>s remarkable recovery",2021-12-10 16:02:11
"104","dailytelegraph","What happened to Sydney cops during 21-day jail stint",2021-12-10 16:02:11
"105","financialreview","Women outpace men in post-pandemic job growth",2021-12-10 16:02:11
"106","couriermail","<U+2018>Like a superpower<U+2019>: How disabled orphan became family<U+2019>s precious gift",2021-12-10 16:02:11
"107","westaustralian","Newspapers will still be printed despite industrial action",2021-12-10 16:02:11
"108","advertiser","Data breach gets darker: Ransom demand for public servants<U+2019> info",2021-12-10 16:02:11
"109","globeandmail"," Assembly of First Nations rejects pitch to purchase $2-million residence in Ottawa for national chief  ",2021-12-10 16:02:11
"110","thestar","53 dead after truck smuggling migrants crashes in Mexico",2021-12-10 16:02:11
"111","nationalpost","Cancun beaches get 1,500-strong military guard to protect tourists from drug gangs",2021-12-10 16:02:11
"112","torontosun","Rise in eating disorders in Ontario youth during pandemic",2021-12-10 16:02:11
"113","vancouversun","Vancouver and First Nations expected to announce committee to explore possible 2030 Olympic bid",2021-12-10 16:02:11
"114","montrealgazette","Quebec teacher reassigned because of hijab overwhelmed by public support",2021-12-10 16:02:11
"115","nzherald","Sydney woman 'trapped' in $274k job",2021-12-10 16:02:11
"116","waikato","
    
        Lifeguard of the year wants more women in leadership roles on the waves
    
",2021-12-10 16:02:11
"117","businessreview","
          
NBR This Week: A quick take on the top stories of the week
        ",2021-12-10 16:02:11
"118","gisborneherald","
                        Vets champions crowned today",2021-12-10 16:02:11
"119","dominionpost","
    
        Hoping for more time with an old pet led to court
    
",2021-12-10 16:02:11
"120","thepress","
    
        Waikato cafe and restaurant and Far North supermarket latest locations of interest
    
",2021-12-10 16:02:11
"121","guardian","Met failings probably a factor in deaths of Stephen Port victims, says inquest",2021-12-10 16:02:11
"122","times","Ethics adviser asks for PM<U+2019>s texts in sleaze row",2021-12-10 16:02:11
"123","dailymail","Up to 4,000 Britons are catching Omicron each day: Scotland's Covid cases DOUBLE in a week to three-month high amid fears mutant variant will become dominant in DAYS as data suggests it already makes up almost one in EIGHT new infections",2021-12-10 16:02:11
"124","independent","Police errors likely contributed to deaths of Grindr killer<U+2019>s victims",2021-12-10 16:02:11
"125","mirror","Inside hellish torture chamber where 'Europe's Most Wanted' man brutally murdered dad - before fleeing abroad and going on run for 16 years",2021-12-10 16:02:11
"126","telegraph","

A mild case of overreacting? Why it may be too early to panic over real impact of omicron

",2021-12-10 16:02:11
"127","nytimes","Omicron Brings New Round of Foreboding for British Businesses",2021-12-10 16:02:11
"128","wsj","Omicron Disrupts Government Plans to Lure Migrant Workers as Labor Shortages Bite",2021-12-10 16:02:11
"129","usatoday","What's the best way to de-ice your windshield? Hint: Don't use vinegar",2021-12-10 16:02:11
"130","washingtonpost","House Democrats find pharmaceutical industry<U+2019>s pricing practices <U+2018>unsustainable, unjustifiable and unfair<U+2019>",2021-12-10 16:02:11
"131","latimes","Barabak: Texas Gov. Greg Abbott signed the nation<U+2019>s toughest abortion law. Was it principle or posturing?",2021-12-10 16:02:11
"132","tampabay","Tampa<U+2019>s Straz Center has an usher shortage. I went behind the scenes. ",2021-12-10 16:02:11
"133","heraldsun","White Island survivor<U+2019>s touching family tribute",2021-12-10 16:02:11
"134","dailytelegraph","Oliver Curtis<U+2019>s huge crypto plans revealed",2021-12-10 16:02:11
"135","financialreview","Day of reckoning for Magellan<U+2019>s Hamish Douglass",2021-12-10 16:02:11
"136","couriermail","Inside grubby David and Goliath golf course battle tearing a suburb apart",2021-12-10 16:02:11
"137","westaustralian","Omicron won<U+2019>t delay WA<U+2019>s border reopening: McGowan",2021-12-10 16:02:11
"138","advertiser","14-day quarantine for all Omicron close contacts <U+2013> even the vaxxed",2021-12-10 16:02:11
"139","globeandmail"," A Mountie, a residential school and a cover-up  Podcast  ",2021-12-10 16:02:11
"140","thestar","Hundreds of phoney COVID tests and vaccine certificates have been found by Canadian border officials. Is anyone facing consequences?",2021-12-10 16:02:11
"141","nationalpost","'Excruciating, overwhelming': Jason Kenney reflects on leading Alberta through COVID in 2021",2021-12-10 16:02:11
"142","torontosun","HUNTER: Explosion of U.S. homicides shattering old records",2021-12-10 16:02:11
"143","vancouversun","COVID-19 update for Dec. 10: Vaccines to be mandatory in federally-regulated workplaces | 341 new cases, nine deaths",2021-12-10 16:02:11
"144","montrealgazette","Grade 9 student arrested after teacher stabbed at Montreal high school",2021-12-10 16:02:11
"145","nzherald","Felix Desmarais: 'Transgender people exist. We are real, we are natural'",2021-12-10 16:02:11
"146","waikato","
    
        'We want you back': Luxon's message in the land of milk and mince pies
    
",2021-12-10 16:02:11
"147","businessreview","
          
Talley<U+2019>s takes TVNZ to High Court over string of negative stories 
        ",2021-12-10 16:02:11
"148","gisborneherald","
                        McDonald makes it three",2021-12-10 16:02:11
"149","dominionpost","
    
        Crash between truck, car in Upper Hutt
    
",2021-12-10 16:02:11
"150","thepress","
    
        Staff raised concerns about security before Countdown supermarket stabbing
    
",2021-12-10 16:02:11
"151","guardian","Rome residents told to cut back on Christmas wrapping amid waste crisis",2021-12-10 16:02:11
"152","times","Watchdog investigates failure to release messages",2021-12-10 16:02:11
"153","dailymail","Yet ANOTHER Scotland Yard scandal: Families of Stephen Port's victims accuse Met of homophobia as inquest rules police failures lead to deaths of THREE young men because officers never bothered to do background checks on serial killer",2021-12-10 16:02:11
"154","independent","NHS facing omicron <U+2018>tsunami<U+2019>, warns Sturgeon ...",2021-12-10 16:02:11
"155","mirror","Desperate mum sells her months-old twin baby so she can buy food for starving family",2021-12-10 16:02:11
"156","telegraph","






Live


Travel latest
Shortage of Covid tests in French ski resorts threatens holiday chaos

",2021-12-10 16:02:11
"157","nytimes","In Texas, a Battle Over What Can Be Taught, and Which Books Can Be Read",2021-12-10 16:02:11
"158","wsj","Covid-19 Patients Benefit From Improved Screening, Treatment of Blood Clots",2021-12-10 16:02:11
"159","usatoday","53 migrants dead, dozens injured in truck crash in south Mexico",2021-12-10 16:02:11
"160","washingtonpost","As scientists race to decode omicron, misinformation has already sprinted ahead",2021-12-10 16:02:11
"161","latimes","Inflation rising at fastest rate in 40 years",2021-12-10 16:02:11
"162","tampabay","Latest Hillsborough judicial picks by DeSantis again include no Black people",2021-12-10 16:02:11
"163","heraldsun","<U+2018>Grave miscarriage of justice<U+2019>: Assange fiancee speaks out",2021-12-10 16:02:11
"164","dailytelegraph","Hazlewood mystery explained after head-scratching call",2021-12-10 16:02:11
"165","financialreview","Housing affordability crisis leading to fewer babies",2021-12-10 16:02:11
"166","couriermail","Covid wave won<U+2019>t crash plans for Xmas reunion: Health Minister",2021-12-10 16:02:11
"167","westaustralian","Why Rebels gang could soon crown a new boss ",2021-12-10 16:02:11
"168","advertiser","Principals told to give teachers the vax ultimatum",2021-12-10 16:02:11
"169","globeandmail"," Why global powers fear Russia is preparing to invade Ukraine  Podcast  ",2021-12-10 16:02:11
"170","thestar","These maps show Toronto<U+2019>s current COVID-19 hot spots are not where you think",2021-12-10 16:02:11
"171","nationalpost","Posthaste: Small businesses say they can't find staff and offering higher wages isn't helping",2021-12-10 16:02:11
"172","torontosun","Maple Leafs can't overcome mistakes in loss to Bolts",2021-12-10 16:02:11
"173","vancouversun","Vaughn Palmer: 'Never-ending' uncertainty replaces premature COVID-19 victory laps in B.C.",2021-12-10 16:02:11
"174","montrealgazette","Christmas Fund: Genevi<U+00E8>ve's child is her motivation on her long road to recovery",2021-12-10 16:02:11
"175","nzherald","Market close: Ebos surge takes it to new highs",2021-12-10 16:02:11
"176","waikato","
    
        Hamilton carer wins rights to be employed by Ministry of Health
    
",2021-12-10 16:02:11
"177","businessreview","
          
Company founded through <U+2018>blood,sweat,and tears<U+2019> sells to ASX-listed firm
        ",2021-12-10 16:02:11
"178","gisborneherald","LOSE AND YOU<U+2019>RE OUT",2021-12-10 16:02:11
"179","dominionpost","
    
        Vaccination not required for Wellington bus drivers, mask-wearing hit-and-miss
    
",2021-12-10 16:02:11
"180","thepress","
    
        Christchurch City Council boss gets $18,000 pay rise
    
",2021-12-10 16:02:11
"181","guardian","Protesters hold <U+2018>silent strike<U+2019><U+00A0>against military junta",2021-12-10 16:02:11
"182","times","Poll blow for Tories as trust in Johnson falls",2021-12-10 16:02:11
"183","dailymail","US government WINS its legal bid to extradite WikiLeaks founder Julian Assange after promising NOT to hold him in hell-hole supermax prison on 17 charges of espionage<U+00A0>",2021-12-10 16:02:11
"184","independent","... as No 10 says tougher restrictions will be imposed as necessary",2021-12-10 16:02:11
"185","mirror","Fears fugitive Brit brothers have been kidnapped and executed in Brazil",2021-12-10 16:02:11
"186","telegraph","






Live


Politics latest
No 10 cancels Christmas party amid rumours of backbench rebellion

",2021-12-10 16:02:11
"187","nytimes","U.K. Court Rules Julian Assange Can Be Extradited to U.S.",2021-12-10 16:02:11
"188","wsj","California<U+2019>s Ship Backlog Moves Farther Out to Sea",2021-12-10 16:02:11
"189","usatoday","Whistleblower cops face a system built to beat them down",2021-12-10 16:02:11
"190","washingtonpost","Warning of vaccine inequality, WHO again avoids endorsing boosters for general public",2021-12-10 16:02:11
"191","latimes","At least 53 migrants killed in tractor-trailer crash in southern Mexico",2021-12-10 16:02:11
"192","tampabay","Infant sitting on mom<U+2019>s lap dies in Florida turnpike accident",2021-12-10 16:02:11
"193","heraldsun","Australia on track for historic unemployment milestone",2021-12-10 16:02:11
"194","dailytelegraph","<U+2018>Grave miscarriage of justice<U+2019>: Assange fiancee speaks out",2021-12-10 16:02:11
"195","financialreview","Fortescue breaks the CEO transition model",2021-12-10 16:02:11
"196","couriermail","Man arrested in Salisbury alleged hit and run",2021-12-10 16:02:11
"197","westaustralian","Why Marg River fire could <U+2018>take weeks<U+2019> to put out ",2021-12-10 16:02:11
"198","advertiser","Rex Patrick eyes game-changing political move",2021-12-10 16:02:11
"199","globeandmail"," Wealthsimple sells U.K. operations after exiting U.S. market  Subscriber content  ",2021-12-10 16:02:11
