"","name","value","time"
"1","guardian","US passes 800,000 Covid deaths, the highest toll in the world",2021-12-15 12:01:34
"2","times","Clare Balding",2021-12-15 12:01:34
"3","dailymail","Wednesday, Dec 15th 2021",2021-12-15 12:01:34
"4","independent","Desmond Swayne is the Ali of stupid <U+2013> the stupidest of all time",2021-12-15 12:01:34
"5","mirror","Boris Johnson hit by biggest ever revolt - see full list of 99 rebels and how your MP voted on Plan B and Covid passes ",2021-12-15 12:01:34
"6","telegraph","
CHRISTMAS CHARITY APPEAL
",2021-12-15 12:01:34
"7","nytimes","House Recommends Criminal Contempt Charge for Meadows in Jan 6. Inquiry",2021-12-15 12:01:34
"8","wsj","Retail Sales Seen Accelerating, Fueled by Higher Inflation",2021-12-15 12:01:34
"9","usatoday","Congress passes legislation to raise debt ceiling by $2.5 trillion",2021-12-15 12:01:34
"10","washingtonpost","House votes to hold Meadows in contempt over Jan. 6 panel subpoena",2021-12-15 12:01:34
"11","latimes","How the new Webb telescope could reveal the origins of the universe",2021-12-15 12:01:34
"12","tampabay","Property taxes rise in Tampa Bay<U+2019>s hot market, adding to growing homeownership costs",2021-12-15 12:01:34
"13","heraldsun","Great $50k ticket giveaway",2021-12-15 12:01:34
"14","dailytelegraph","Podcast: Today<U+2019>s Tele headlines",2021-12-15 12:01:34
"15","financialreview","M&A boom and IPO tsunami fuel a record-breaking 2021",2021-12-15 12:01:34
"16","couriermail","Australia<U+2019>s vaccination progress",2021-12-15 12:01:34
"17","westaustralian","Early signs good for WA amid truckie COVID scare",2021-12-15 12:01:34
"18","advertiser","Ali<U+2019>s win leaves ABC a big problem",2021-12-15 12:01:34
"19","globeandmail"," Ottawa planning to revive advice against non-essential international travel, sources say ",2021-12-15 12:01:34
"20","thestar","Why Ontario experts fear Omicron could cause another deadly wave in long-term care",2021-12-15 12:01:34
"21","nationalpost","Video released of suspect with distinctive gait in Barry and Honey Sherman murders",2021-12-15 12:01:34
"22","torontosun","LILLEY: Trudeau considers quarantine for fully vaxed returning Canadians",2021-12-15 12:01:34
"23","vancouversun","Dan Fumano: 'Watershed moment': Vancouver's council allows more rental housing",2021-12-15 12:01:34
"24","montrealgazette","Quebec tweaks health measures as Omicron threatens",2021-12-15 12:01:34
"25","nzherald","PM declares NZ has reached vax goal: 'Let's keep going'",2021-12-15 12:01:34
"26","waikato","
    
        Hamilton's river pushback on new housing rules
    
",2021-12-15 12:01:34
"27","businessreview","
    
      Whip Around raises $21m in Series B funding round
    
  ",2021-12-15 12:01:34
"28","gisborneherald","Salvation Army ready to deliver Christmas hampers in Gisborne District",2021-12-15 12:01:34
"29","dominionpost","
    
        Why NZ must stand up for Assange
    
",2021-12-15 12:01:34
"30","thepress","
    
        'Things are really grim': Evacuations, slips, after 'extreme rain event' hits Canterbury
    
",2021-12-15 12:01:34
"31","guardian","Russian man convicted of murder of Chechen separatist",2021-12-15 12:01:34
"32","times","White-on-white",2021-12-15 12:01:34
"33","dailymail","8<U+00B0>C",2021-12-15 12:01:34
"34","independent","Women will suffer from delays to omicron financial help",2021-12-15 12:01:34
"35","mirror","Katie Price faces jail after flipping BMW in drink-drive smash sentencing today",2021-12-15 12:01:34
"36","telegraph","
SIGN UP: FASHION NEWSLETTER
",2021-12-15 12:01:34
"37","nytimes","Representative Liz Cheney has embraced her role in the Jan. 6 inquiry, holding up an unsparing mirror to the G.O.P.",2021-12-15 12:01:34
"38","wsj","Stock Futures Hover, Oil Prices Fall Ahead of Fed Decision",2021-12-15 12:01:34
"39","usatoday","House holds Mark Meadows in contempt for defying subpoena",2021-12-15 12:01:34
"40","washingtonpost","Text messages to Meadows renew scrutiny of Trump<U+2019>s inaction during Jan. 6 attack on Capitol",2021-12-15 12:01:34
"41","latimes","L.A. school board delays enforcement of student vaccine mandate to fall 2022",2021-12-15 12:01:34
"42","tampabay","At emotional Hillsborough schools meeting, calls for investigation into sexual harassment policies",2021-12-15 12:01:34
"43","heraldsun","Victoria<U+2019>s top VCE performers",2021-12-15 12:01:34
"44","dailytelegraph","Our say: Mosman<U+2019>s poor priorities",2021-12-15 12:01:34
"45","financialreview","CSL gets its $6.3b equity injection, allocations set to fly",2021-12-15 12:01:34
