"","name","value","time"
"1","guardian","Panel obtains PowerPoint that set out plan for Trump to stage coup",2021-12-11 20:01:38
"2","times","Matthew Syed",2021-12-11 20:01:38
"3","dailymail","Saturday, Dec 11th 2021",2021-12-11 20:01:38
"4","independent","This is why Keir Starmer should go easy on Boris Johnson",2021-12-11 20:01:38
"5","mirror","Thug who stabbed <U+00A3>5.5m Lotto winner 7 times in the face previously knifed girlfriend's 11-year-old son after she dumped him",2021-12-11 20:01:38
"6","telegraph","
CHRISTMAS CHARITY APPEAL
",2021-12-11 20:01:38
"7","nytimes","Tornadoes Hit Several States, With at Least 70 Dead in Kentucky",2021-12-11 20:01:38
"8","wsj","Merck Falters on Covid-19 Vaccine, Then Makes One for Rival J&J",2021-12-11 20:01:38
"9","usatoday","Mayfield, Kentucky residents call tornadoes 'most terrifying' experience",2021-12-11 20:01:38
"10","washingtonpost","More than 70 estimated dead in Ky. after storms in 6 states",2021-12-11 20:01:38
"11","latimes","13 things to do with the kids this holiday season that won<U+2019>t break the bank",2021-12-11 20:01:38
"12","tampabay","Tampa Bay inflation jumps 8%, a leader in the nation",2021-12-11 20:01:38
"13","heraldsun","Nominate for Vic<U+2019>s best Christmas lights",2021-12-11 20:01:38
"14","dailytelegraph","Podcast: Today<U+2019>s Tele headlines",2021-12-11 20:01:38
"15","financialreview","How the rich are investing post-pandemic",2021-12-11 20:01:38
"16","couriermail","Australia<U+2019>s vaccination progress",2021-12-11 20:01:38
"17","westaustralian","The West AustralianexclusiveDate WA to reopen to finally be revealed",2021-12-11 20:01:38
"18","advertiser","No more coal power by 2043",2021-12-11 20:01:38
"19","globeandmail"," Canadians are staying at home for Christmas; you can count on that ",2021-12-11 20:01:38
"20","thestar","Everything she does she does alone. Marineland<U+2019>s Kiska has been called the <U+2018>world's loneliest orca<U+2019> <U+2014> and she<U+2019>s showing signs of distress",2021-12-11 20:01:38
"21","nationalpost","Why this day, just 90 years ago, is Canada's real independence day",2021-12-11 20:01:38
"22","torontosun","Murphy dismissed by Argos: Sources",2021-12-11 20:01:38
"23","vancouversun","Richmond home flooded by sewer, but denied compensation by insurance company and Metro Vancouver",2021-12-11 20:01:38
"24","montrealgazette","COVID-19: Quebec reports 1,982 new cases on Saturday, 4 more deaths",2021-12-11 20:01:38
"25","nzherald","Husband of fake vax exemption doctor under scrutiny",2021-12-11 20:01:38
"26","waikato","
    
        Suzie Bates' stunning season continues but rain ruins terrific ton
    
",2021-12-11 20:01:38
"27","businessreview","
    
      A journey into the right-wing fringe
    
  ",2021-12-11 20:01:38
"28","gisborneherald","Skate Park development on track",2021-12-11 20:01:38
"29","dominionpost","
    
        Wellington Phoenix men look to redeem themselves in FFA Cup after heavy loss
    
",2021-12-11 20:01:38
"30","thepress","
    
        Poaching is rife as employers compete for skilled workers
    
",2021-12-11 20:01:38
"31","guardian","At least 70 dead as tornadoes rip across central and southern states ",2021-12-11 20:01:38
"32","times","WFH forever?",2021-12-11 20:01:38
"33","dailymail","-4<U+00B0>C",2021-12-11 20:01:38
"34","independent","Christmas can be a time of stress and shame for struggling families",2021-12-11 20:01:38
"35","mirror","BREAKING: 'Armed' man shot dead by police near Kensington Palace after going into bank and bookies ",2021-12-11 20:01:38
"36","telegraph","
EXPLORE: Telegraph Extra
",2021-12-11 20:01:38
